Field Activity Id,Field Activity Type Code,cre_dt,Latitude For Service Point,Longitude For Service Point,Premise Address Line 1,Premise City,Premise State,Premise Unit Zip Code
6953950477,NMRLAG,2022-05-05,30.2438499,-81.7245622,5751 CALVARY DR,JACKSONVILLE,FL,32244
7034392201,NMRLAG,2022-05-05,30.2020243,-81.7232074,8107 DONEGAL LN,JACKSONVILLE,FL,32244
7467901978,NMRLAG,2022-05-05,30.3482899,-81.6894686,1827 PULLMAN AVE,JACKSONVILLE,FL,32209
9089728589,NMRLAG,2022-05-05,30.2196949,-81.727348,5595 WESTLAND STATION RD,JACKSONVILLE,FL,32244
9348071655,NMRLAG,2022-05-05,30.364091,-81.6747912,1248 W 32ND ST,JACKSONVILLE,FL,32209
9410150708,NMRLAG,2022-05-05,30.2165982,-81.7338693,5900 TOWNSEND RD APT 1025,JACKSONVILLE,FL,32244
4559060440,NMRLAG,2022-05-05,30.2527909,-81.6950051,4350 VENETIA BLVD,JACKSONVILLE,FL,32210
5026528755,NMRLAG,2022-05-05,30.2619746,-81.7367341,4339 BUCK POINT RD,JACKSONVILLE,FL,32210
6679153532,NMRLAG,2022-05-05,30.2560877,-81.7264061,4703 LOFTY PINES CIR E,JACKSONVILLE,FL,32210
7341590430,NMRLAG,2022-05-05,30.2645285,-81.7149861,4469 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
8614889223,NMRLAG,2022-05-05,30.2512356,-81.7578036,5029 HARLOW BLVD,JACKSONVILLE,FL,32210
0099380341,NMRLAG,2022-05-05,30.32567,-81.6888474,289 OSCEOLA ST,JACKSONVILLE,FL,32204
1952553826,NMRLAG,2022-05-05,30.2408181,-81.7161729,5176 110TH ST,JACKSONVILLE,FL,32244
2538906258,NMRLAG,2022-05-05,30.2057641,-81.7231302,7956 SEAHAVEN CT,JACKSONVILLE,FL,32244
0150235988,NMRLAG,2022-05-05,30.2784762,-81.71663,4300 LAKESIDE DR UNIT 1,JACKSONVILLE,FL,32210
1701629550,NMRLAG,2022-05-05,30.2633999,-81.7172268,4442 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
2777565890,NMRLAG,2022-05-05,30.2529893,-81.7268521,4968 RED PINE CT,JACKSONVILLE,FL,32210
2821064813,NMRLAG,2022-05-05,30.2561106,-81.6984523,5005 ARAPAHOE AVE,JACKSONVILLE,FL,32210
2997796550,NMRLAG,2022-05-05,30.2489427,-81.7424071,6138 TRANSYLVANIA AVE,JACKSONVILLE,FL,32210
4443633651,NMRLAG,2022-05-05,30.2478592,-81.6958603,4351 TIMUQUANA RD,JACKSONVILLE,FL,32210
6059056998,NMRLAG,2022-05-05,30.2573548,-81.7058725,4808 PRINCE EDWARD RD,JACKSONVILLE,FL,32210
6219118491,NMRLAG,2022-05-05,30.2490483,-81.6966478,5435 DELLA ROBBIA WAY,JACKSONVILLE,FL,32210
3613409358,NMRLAG,2022-05-05,30.2444597,-81.7144417,5708 ORTEGA FARMS BLVD,JACKSONVILLE,FL,32244
3740570024,NMRLAG,2022-05-05,30.2024545,-81.7159615,5332 LACY JANE WAY,JACKSONVILLE,FL,32244
4444116684,NMRLAG,2022-05-05,30.2169663,-81.7245482,5470 TURKEY CREEK RD,JACKSONVILLE,FL,32244
4599433010,NMRLAG,2022-05-05,30.2007906,-81.72080091,8180 CORKY LN,JACKSONVILLE,FL,32244
6016699393,NMRLAG,2022-05-05,30.2077669,-81.717931,5422 BRISTOL BAY LN S,JACKSONVILLE,FL,32244
6222209000,NMRLAG,2022-05-05,30.2136293,-81.7092801,7336 WARNER DR,JACKSONVILLE,FL,32244
7847667456,NMRLAG,2022-05-05,30.2223574,-81.7266837,5585 LAFAYETTE PARK DR N,JACKSONVILLE,FL,32244
8288035843,NMRLAG,2022-05-05,30.2173785,-81.7250926,5496 SHADY PINE ST S,JACKSONVILLE,FL,32244
9345215805,NMRLAG,2022-05-05,30.2036638,-81.7185723,8031 CORKY CT E,JACKSONVILLE,FL,32244
9472449247,NMRLAG,2022-05-05,30.2182978,-81.7348,5900 TOWNSEND RD APT 615,JACKSONVILLE,FL,32244
0538195137,NMRLAG,2022-05-05,30.2800718,-81.6976304,3787 ORTEGA BLVD,JACKSONVILLE,FL,32210
4025501003,NMRLAG,2022-05-05,30.2738883,-81.7058007,2814 IONIC AVE,JACKSONVILLE,FL,32210
7604437906,NMRLAG,2022-05-05,30.2483518,-81.697327,5451 ROOSEVELT BLVD,JACKSONVILLE,FL,32210
7929941965,NMRLAG,2022-05-05,30.2794072,-81.7021242,3842 MCGIRTS BV,JACKSONVILLE,FL,32210
0449663983,NMRLAG,2022-05-05,30.2656303,-81.7151239,4348 SHERWOOD RD,JACKSONVILLE,FL,32210
0871272197,NMRLAG,2022-05-05,30.2494129,-81.7372505,5959 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
1429228220,NMRLAG,2022-05-05,30.2628247,-81.7336997,4237 SAINT FRANCIS CIR,JACKSONVILLE,FL,32210
2465756124,NMRLAG,2022-05-05,30.2565997,-81.738116,5910 LA MOYA AVE,JACKSONVILLE,FL,32210
4660742318,NMRLAG,2022-05-05,30.2635269,-81.7029329,4641 IROQUOIS AVE,JACKSONVILLE,FL,32210
6269973109,NMRLAG,2022-05-05,30.2834413,-81.7091671,1919 WOODMERE DR,JACKSONVILLE,FL,32210
6289565924,NMRLAG,2022-05-05,30.2826255,-81.7197585,4475 SAN JUAN AV,JACKSONVILLE,FL,32210
6625065773,NMRLAG,2022-05-05,30.2481624,-81.7024086,4652 BLOUNT AVE,JACKSONVILLE,FL,32210
7597435501,NMRLAG,2022-05-05,30.2603102,-81.7339534,5660 SWAMP FOX RD,JACKSONVILLE,FL,32210
8828234168,NMRLAG,2022-05-05,30.2689313,-81.7148374,4129 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
9302125084,NMRLAG,2022-05-05,30.2559845,-81.7101417,4952 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
4124445756,NMRLAG,2022-05-05,30.2029338,-81.7193173,8052 CORKY CT E,JACKSONVILLE,FL,32244
4179070026,NMRLAG,2022-05-05,30.2071068,-81.7199649,5402 BRISTOL BAY CT,JACKSONVILLE,FL,32244
4605722585,NMRLAG,2022-05-05,30.2430772,-81.7253457,5792 CALVARY DR,JACKSONVILLE,FL,32244
5290656158,NMRLAG,2022-05-05,30.2124814,-81.7156035,7668 ORTEGA BLUFF PKWY,JACKSONVILLE,FL,32244
6100318909,NMRLAG,2022-05-05,30.2182978,-81.7348,5900 TOWNSEND RD APT 624,JACKSONVILLE,FL,32244
6316047258,NMRLAG,2022-05-05,30.2175452,-81.7282472,7103 SHADY PINE CT,JACKSONVILLE,FL,32244
6331817784,NMRLAG,2022-05-05,30.2033128,-81.7163919,5362 BEATLE CT,JACKSONVILLE,FL,32244
6737602043,NMRLAG,2022-05-05,30.2721997,-81.70419274,4214 OXFORD AVE,JACKSONVILLE,FL,32210
0122178919,NMRLAG,2022-05-05,30.2626088,-81.7359153,4316 SMUGGLERS WAY,JACKSONVILLE,FL,32210
0936117905,NMRLAG,2022-05-05,30.2494614,-81.6939303,4275 GENOA AVE,JACKSONVILLE,FL,32210
1122040153,NMRLAG,2022-05-05,30.2597801,-81.698152,4912 ORTEGA BLVD,JACKSONVILLE,FL,32210
2198031163,NMRLAG,2022-05-05,30.2668967,-81.7400619,3908 TYNDALE DR,JACKSONVILLE,FL,32210
1155097272,NMRLAG,2022-05-05,30.2535424,-81.6963945,5135 PIRATES COVE RD,JACKSONVILLE,FL,32210
4376472489,NMRLAG,2022-05-05,30.2816671,-81.7149928,4243 PALMER AVE,JACKSONVILLE,FL,32210
4676916389,NMRLAG,2022-05-05,30.2533033,-81.6958639,4357 VENETIA BLVD,JACKSONVILLE,FL,32210
4911290206,NMRLAG,2022-05-05,30.2808897,-81.7142271,4221 APPLETON AVE,JACKSONVILLE,FL,32210
9277123237,NMRLAG,2022-05-05,30.2485771,-81.7326247,5329 EULACE RD,JACKSONVILLE,FL,32210
0145150273,NMRLAG,2022-05-05,30.2182978,-81.7348,5900 TOWNSEND RD APT 626,JACKSONVILLE,FL,32244
3407469347,NMRLAG,2022-05-05,30.2329734,-81.737037,6422 SHORTLEAF PL,JACKSONVILLE,FL,32244
4452633122,NMRLAG,2022-05-05,30.2294818,-81.7310709,6610 SEABOARD AVE,JACKSONVILLE,FL,32244
4710055546,NMRLAG,2022-05-05,30.2480636,-81.7422643,5407 BLANDING BLVD,JACKSONVILLE,FL,32244
4863440814,NMRLAG,2022-05-05,30.207358,-81.7232938,7889 FOX GATE CT,JACKSONVILLE,FL,32244
7050999276,NMRLAG,2022-05-05,30.24308163,-81.73075601,5828 SEABOARD AVE,JACKSONVILLE,FL,32244
8351889399,NMRLAG,2022-05-05,30.2078563,-81.7186724,5440 BRISTOL BAY LN S,JACKSONVILLE,FL,32244
8928972242,NMRLAG,2022-05-05,30.3155795,-81.6893092,869 STOCKTON ST APT 1,JACKSONVILLE,FL,32204
9255223250,NMRLAG,2022-05-05,30.2011272,-81.7203329,5430 CORKY CT,JACKSONVILLE,FL,32244
5658006861,NMRLAG,2022-05-05,30.2844576,-81.7194361,4450 MARQUETTE AVE,JACKSONVILLE,FL,32210
8330343212,NMRLAG,2022-05-05,30.2768939,-81.6980324,3875 ORTEGA BLVD,JACKSONVILLE,FL,32210
9322964361,NMRLAG,2022-05-05,30.2836206,-81.7115952,4146 SHIRLEY AVE,JACKSONVILLE,FL,32210
0026885612,NMRLAG,2022-05-05,30.2654435,-81.7398451,4108 SUDBURY AVE,JACKSONVILLE,FL,32210
0736939611,NMRLAG,2022-05-05,30.2576803,-81.7307602,5569 MARINERS COVE DR,JACKSONVILLE,FL,32210
1040716330,NMRLAG,2022-05-05,30.2518091,-81.7387643,5022 PERRINE DR,JACKSONVILLE,FL,32210
1367273951,NMRLAG,2022-05-05,30.2848196,-81.7085181,1847 WOODMERE DR,JACKSONVILLE,FL,32210
4504416008,NMRLAG,2022-05-05,30.2708764,-81.7115919,2647 IROQUOIS AVE,JACKSONVILLE,FL,32210
6657048311,NMRLAG,2022-05-05,30.262368,-81.6995893,4771 APACHE AVE,JACKSONVILLE,FL,32210
8483655016,NMRLAG,2022-05-05,30.2649358,-81.7430753,4130 ANGOL PL,JACKSONVILLE,FL,32210
8529434581,NMRLAG,2022-05-05,30.2494506,-81.7370019,5949 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
9561177001,NMRLAG,2022-05-05,30.2596132,-81.7351866,5848 SWAMP FOX RD,JACKSONVILLE,FL,32210
0722846725,NMRLAG,2022-05-05,30.2434861,-81.6950632,4306 LUCERA RD,JACKSONVILLE,FL,32244
0758134074,NMRLAG,2022-05-05,30.3276661,-81.7017899,203 SHORTREED ST,JACKSONVILLE,FL,32254
6370452009,NMRLAG,2022-05-05,30.3583043,-81.6825351,1587 W 23RD ST,JACKSONVILLE,FL,32209
7242036829,NMRLAG,2022-05-05,30.2439131,-81.728812,5625 BRYNER DR,JACKSONVILLE,FL,32244
8827783413,NMRLAG,2022-05-05,30.242588,-81.6960165,5917 ROOSEVELT BLVD STE 1,JACKSONVILLE,FL,32244
7208161452,NMRLAG,2022-05-05,30.25404,-81.6912228,5126 YACHT CLUB RD,JACKSONVILLE,FL,32210
7443739932,NMRLAG,2022-05-05,30.2519389,-81.6954552,4372 ROMA BLVD,JACKSONVILLE,FL,32210
7830785836,NMRLAG,2022-05-05,30.2494613,-81.6949849,4321 GENOA AVE,JACKSONVILLE,FL,32210
0901014382,NMRLAG,2022-05-05,30.2424249,-81.7363158,5919 OAKLANE DR,JACKSONVILLE,FL,32244
2332975601,NMRLAG,2022-05-05,30.2435089,-81.7288217,5624 BRYNER DR,JACKSONVILLE,FL,32244
2724116085,NMRLAG,2022-05-05,30.208596,-81.7231636,7871 BRISTOL BAY LN W,JACKSONVILLE,FL,32244
6124536797,NMRLAG,2022-05-05,30.2178487,-81.7079901,5019 HOMECREST CIR,JACKSONVILLE,FL,32244
6462614855,NMRLAG,2022-05-05,30.2442247,-81.7261764,5534 CABOT DR N,JACKSONVILLE,FL,32244
7359972730,NMRLAG,2022-05-05,30.2182978,-81.7348,5900 TOWNSEND RD APT 618,JACKSONVILLE,FL,32244
7617758684,NMRLAG,2022-05-05,30.2670083,-81.7028437,4539 COUNTRY CLUB RD,JACKSONVILLE,FL,32210
9005508861,NMRLAG,2022-05-05,30.2827643,-81.7168544,4336 LEXINGTON AVE,JACKSONVILLE,FL,32210
1873812290,NMRLAG,2022-05-05,30.2494919,-81.7367916,5939 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
2655234682,NMRLAG,2022-05-05,30.2534097,-81.7283881,4960 LOFTY PINES CIR W,JACKSONVILLE,FL,32210
2765061589,NMRLAG,2022-05-05,30.2619357,-81.6991809,4804 ARAPAHOE AVE,JACKSONVILLE,FL,32210
4050716803,NMRLAG,2022-05-05,30.2480892,-81.6897909,4130 ROMA BLVD,JACKSONVILLE,FL,32210
4139901101,NMRLAG,2022-05-05,30.2533097,-81.705454,5134 CHARLEMAGNE RD,JACKSONVILLE,FL,32210
7562652217,NMRLAG,2022-05-05,30.2573165,-81.6960727,4949 VANDIVEER RD,JACKSONVILLE,FL,32210
8002878046,NMRLAG,2022-05-05,30.254003,-81.7422013,4825 BLANDING BLVD,JACKSONVILLE,FL,32210
0125763263,NMRLAG,2022-05-05,30.3497804,-81.7210135,2122 PROSPECT ST W,JACKSONVILLE,FL,32254
1866472205,NMRLAG,2022-05-05,30.2132145,-81.7183093,5458 ORTEGA BLUFF LN,JACKSONVILLE,FL,32244
1948342905,NMRLAG,2022-05-05,30.2159176,-81.7272347,5592 SHADY PINE ST S,JACKSONVILLE,FL,32244
4033753445,NMRLAG,2022-05-05,30.2161133,-81.7335617,5900 TOWNSEND RD APT 1328,JACKSONVILLE,FL,32244
4156562512,NMRLAG,2022-05-05,30.2030584,-81.7151428,8107 TESSA TE E,JACKSONVILLE,FL,32244
6963477053,NMRLAG,2022-05-05,30.3183901,-81.6786311,645 PARK ST,JACKSONVILLE,FL,32204
8143274541,NMRLAG,2022-05-05,30.2099651,-81.7176969,5437 BRISTOL BAY LN N,JACKSONVILLE,FL,32244
8194710664,NMRLAG,2022-05-05,30.2073789,-81.7229869,7894 BRISTOL BAY LN W,JACKSONVILLE,FL,32244
9030429647,NMRLAG,2022-05-05,30.2029365,-81.723825,8114 DONEGAL LN,JACKSONVILLE,FL,32244
9425068911,NMRLAG,2022-05-05,30.2169058,-81.7043678,7373 PALM HILLS DR,JACKSONVILLE,FL,32244
6128837789,NMRLAG,2022-05-05,30.2645651,-81.7102826,4635 VERONA AVE,JACKSONVILLE,FL,32210
2456463831,NMRLAG,2022-05-05,30.2182978,-81.7348,5900 TOWNSEND RD APT 617,JACKSONVILLE,FL,32244
2644707257,NMRLAG,2022-05-05,30.2116849,-81.7214577,5559 CASAVEDRA CT,JACKSONVILLE,FL,32244
3057222371,NMRLAG,2022-05-05,30.2184889,-81.7330791,5900 TOWNSEND RD APT 226,JACKSONVILLE,FL,32244
3326723850,NMRLAG,2022-05-05,30.3159912,-81.6784038,800 MAY ST,JACKSONVILLE,FL,32204
3914323093,NMRLAG,2022-05-05,30.248074,-81.7384893,5407 WESCONNETT BLVD,JACKSONVILLE,FL,32244
4986864797,NMRLAG,2022-05-05,30.2185739,-81.7331178,5900 TOWNSEND RD APT 235,JACKSONVILLE,FL,32244
5610548369,NMRLAG,2022-05-05,30.23874655,-81.73871961,6117 WESCONNETT BLVD,JACKSONVILLE,FL,32244
6803298612,NMRLAG,2022-05-05,30.2470945,-81.6912502,4137 TRIESTE PL,JACKSONVILLE,FL,32244
7998524379,NMRLAG,2022-05-05,30.2462725,-81.6917353,4135 TORINO PL,JACKSONVILLE,FL,32244
8474877605,NMRLAG,2022-05-05,30.2045297,-81.7181069,7964 MALTA CT,JACKSONVILLE,FL,32244
9167073003,NMRLAG,2022-05-05,30.2108122,-81.7166488,5350 WHITECASTLE CT,JACKSONVILLE,FL,32244
0079979268,NMRLAG,2022-05-05,30.2489477,-81.7026232,4658 SUSSEX AVE,JACKSONVILLE,FL,32210
0358070658,NMRLAG,2022-05-05,30.2643766,-81.704963,4539 BASS PL S,JACKSONVILLE,FL,32210
0943853217,NMRLAG,2022-05-05,30.2442689,-81.6826767,3858 TIMUQUANA RD,JACKSONVILLE,FL,32210
2629854539,NMRLAG,2022-05-05,30.2515425,-81.6960668,4375 GALILEO AVE,JACKSONVILLE,FL,32210
3125958877,NMRLAG,2022-05-05,30.2629051,-81.7360442,4306 SMUGGLERS WAY,JACKSONVILLE,FL,32210
3572047269,NMRLAG,2022-05-05,30.2557218,-81.7099117,4960 ORTEGA FOREST DR,JACKSONVILLE,FL,32210
6259681316,NMRLAG,2022-05-05,30.2814865,-81.7116653,4140 LAKESIDE DR,JACKSONVILLE,FL,32210
6410622524,NMRLAG,2022-05-05,30.2494587,-81.6965082,4369 GENOA AVE,JACKSONVILLE,FL,32210
6474200187,NMRLAG,2022-05-05,30.2831568,-81.7083857,1923 WOODMERE DR,JACKSONVILLE,FL,32210
6711630381,NMRLAG,2022-05-05,30.2854433,-81.7136582,4210 HERSCHEL ST,JACKSONVILLE,FL,32210
8549625947,NMRLAG,2022-05-05,30.2478694,-81.691338,4175 TIMUQUANA RD,JACKSONVILLE,FL,32210
1215785276,NMRLAG,2022-05-05,30.2210673,-81.7252811,6953 ASHLEIGH PARK CT,JACKSONVILLE,FL,32244
2835031187,NMRLAG,2022-05-05,30.2157,-81.7071991,7356 GREENWAY DR,JACKSONVILLE,FL,32244
5139327282,NMRLAG,2022-05-05,30.343675,-81.6802368,1519 W 5TH ST,JACKSONVILLE,FL,32209
5203877999,NMRLAG,2022-05-05,30.2215758,-81.7253165,5531 ASHLEIGH PARK DR,JACKSONVILLE,FL,32244
6142197482,NMRLAG,2022-05-05,30.3254021,-81.7040526,2957 DIGNAN ST,JACKSONVILLE,FL,32254
1549711800,NMRLAG,2022-05-05,30.2678588,-81.7143672,4208 SHERWOOD RD,JACKSONVILLE,FL,32210
1627260888,NMRLAG,2022-05-05,30.2555668,-81.6973051,5055 ORTEGA BLVD,JACKSONVILLE,FL,32210
2347453894,NMRLAG,2022-05-05,30.2561437,-81.6948007,4300 YACHT CLUB RD,JACKSONVILLE,FL,32210
2497011814,NMRLAG,2022-05-05,30.2574014,-81.7028449,4714 WADHAM LN,JACKSONVILLE,FL,32210
3154687321,NMRLAG,2022-05-05,30.2538788,-81.696229,5127 PIRATES COVE RD,JACKSONVILLE,FL,32210
4495271420,NMRLAG,2022-05-05,30.2655337,-81.7374987,3922 AUTUMN LN,JACKSONVILLE,FL,32210
4799043611,NMRLAG,2022-05-05,30.2502561,-81.7303379,5207 SEABOARD AVE,JACKSONVILLE,FL,32210
5455192032,NMRLAG,2022-05-05,30.2535247,-81.7250032,4964 LOFTY PINES CIR E,JACKSONVILLE,FL,32210
5488236040,NMRLAG,2022-05-05,30.2818543,-81.714817,4236 SAN JUAN AVE,JACKSONVILLE,FL,32210
5916734130,NMRLAG,2022-05-05,30.2555759,-81.7264847,4808 SCOTCH PINE CT,JACKSONVILLE,FL,32210
6445665832,NMRLAG,2022-05-05,30.2478597,-81.6947202,4315 TIMUQUANA RD,JACKSONVILLE,FL,32210
6906577785,NMRLAG,2022-05-05,30.2487505,-81.7374215,5984 CREEKSIDE CROSSING DR,JACKSONVILLE,FL,32210
8050324590,NMRLAG,2022-05-05,30.248209,-81.6890033,4109 ROMA BLVD,JACKSONVILLE,FL,32210
0035975969,NMRLAG,2022-05-05,30.218848,-81.72933,5675 SHADY PINE ST N,JACKSONVILLE,FL,32244
0695937721,NMRLAG,2022-05-05,30.2164807,-81.7046846,7368 PALM HILLS DR,JACKSONVILLE,FL,32244
1435423707,NMRLAG,2022-05-05,30.2186367,-81.7346632,5900 TOWNSEND RD APT 524,JACKSONVILLE,FL,32244
1500078060,NMRLAG,2022-05-05,30.2347604,-81.7132158,6339 ORTEGA FARMS BLVD,JACKSONVILLE,FL,32244
2151227443,NMRLAG,2022-05-05,30.2254058,-81.7371674,6841 BLANDING BLVD,JACKSONVILLE,FL,32244
2829106139,NMRLAG,2022-05-05,30.217169,-81.7251924,5503 COUGAR PARK CT,JACKSONVILLE,FL,32244
3523672873,NMRLAG,2022-05-05,30.31871381,-81.68874125,2318 GILMORE ST APT DB,JACKSONVILLE,FL,32204
6086931311,NMRLAG,2022-05-05,30.2200649,-81.7319954,5734 ORTEGA PARK BLVD,JACKSONVILLE,FL,32244
6497920417,NMRLAG,2022-05-05,30.2100527,-81.7351345,7614 CLUB DUCLAY DR,JACKSONVILLE,FL,32244
8565743030,NMRLAG,2022-05-05,30.3144601,-81.6976805,2761 COLLEGE ST,JACKSONVILLE,FL,32205
9198696226,NMRLAG,2022-05-05,30.3237477,-81.6987732,412 LELAND ST,JACKSONVILLE,FL,32254
2554408348,NMRLAG,2022-05-05,30.2697048,-81.7081022,2830 APACHE AVE,JACKSONVILLE,FL,32210
3346268312,NMRLAG,2022-05-05,30.2836819,-81.7114404,4140 SHIRLEY AVE,JACKSONVILLE,FL,32210
3119235883,NMRLAG,2022-05-05,30.2592549,-81.6986646,4927 ARAPAHOE AVE,JACKSONVILLE,FL,32210
3632368096,NMRLAG,2022-05-05,30.2469713,-81.7360584,5876 OLD TIMUQUANA RD,JACKSONVILLE,FL,32210
5579349622,NMRLAG,2022-05-05,30.2618589,-81.7109093,4724 EXETER LN,JACKSONVILLE,FL,32210
5900761539,NMRLAG,2022-05-05,30.2641179,-81.7034788,4438 CHIPPEWA DR,JACKSONVILLE,FL,32210
6879927871,NMRLAG,2022-05-05,30.2489478,-81.7000263,4560 SUSSEX AVE,JACKSONVILLE,FL,32210
6901642976,NMRLAG,2022-05-05,30.2533693,-81.737563,5935 DIAN WOOD DR,JACKSONVILLE,FL,32210
7200505905,NMRLAG,2022-05-05,30.2509356,-81.7283001,5162 ACOMA AVE,JACKSONVILLE,FL,32210
7371302005,NMRLAG,2022-05-05,30.250134,-81.7250923,5484 101ST ST,JACKSONVILLE,FL,32210
8251623081,NMRLAG,2022-05-05,30.2470601,-81.7310141,5714 TIMUQUANA RD,JACKSONVILLE,FL,32210
8254976309,NMRLAG,2022-05-05,30.2480954,-81.729755,5650 MINOCQUA ST,JACKSONVILLE,FL,32210
8529383636,NMRLAG,2022-05-05,30.2471718,-81.7302169,5678 TIMUQUANA RD,JACKSONVILLE,FL,32210
0172773341,NMRLAG,2022-05-05,30.2097296,-81.7165048,7813 BRISTOL BAY LN E,JACKSONVILLE,FL,32244
1156169869,NMRLAG,2022-05-05,30.2172908,-81.7235438,5439 TURKEY CREEK RD,JACKSONVILLE,FL,32244
1310476799,NMRLAG,2022-05-05,30.2166703,-81.7273542,5573 SHADY PINE ST S,JACKSONVILLE,FL,32244
1856229998,NMRLAG,2022-05-05,30.3507235,-81.6666089,2116 DOCTOR ROY BAKER ST,JACKSONVILLE,FL,32209
2031798551,NMRLAG,2022-05-05,30.2054121,-81.7221558,7941 ORTEGA BLUFF PKWY,JACKSONVILLE,FL,32244
2180542374,NMRLAG,2022-05-05,30.2172848,-81.7231385,5427 TURKEY CREEK RD,JACKSONVILLE,FL,32244
3466253349,NMRLAG,2022-05-05,30.2207647,-81.7263142,6957 BELMONT PARK CT,JACKSONVILLE,FL,32244
5254985852,NMRLAG,2022-05-05,30.2044694,-81.7225763,5446 NANETTE CT,JACKSONVILLE,FL,32244
6326423368,NMRLAG,2022-05-05,30.2385713,-81.7182593,6097 DAVON ST,JACKSONVILLE,FL,32244
6474890051,NMRLAG,2022-05-05,30.2416773,-81.7169297,5932 CREED CT,JACKSONVILLE,FL,32244
7003994970,NMRLAG,2022-05-05,30.2181572,-81.7053234,4826 ORTEGA HILLS DR,JACKSONVILLE,FL,32244
7290001315,NMRLAG,2022-05-05,30.3141492,-81.6899425,2525 POST ST APT 1,JACKSONVILLE,FL,32204
7832761138,NMRLAG,2022-05-05,30.242162,-81.6927674,4212 SALERNO RD S,JACKSONVILLE,FL,32244
8261062010,NMRLAG,2022-05-05,30.2399626,-81.7157265,5159 ADMIRAL DR,JACKSONVILLE,FL,32244
9634363038,NMRLAG,2022-05-05,30.3299801,-81.6689502,140 N DAVIS ST,JACKSONVILLE,FL,32204
4017194554,NMRLAG,2022-05-05,30.2835333,-81.7139897,4219 LEXINGTON AVE,JACKSONVILLE,FL,32210
6535606640,NMRLAG,2022-05-05,30.2803334,-81.6991085,3750 ORTEGA BLVD,JACKSONVILLE,FL,32210
6438956907,NMRLAG,2022-05-05,30.2769471,-81.7004372,2916 GRAND AVE,JACKSONVILLE,FL,32210
9339591276,NMRLAG,2022-05-05,30.2759501,-81.698691,3915 ORTEGA BLVD,JACKSONVILLE,FL,32210
8915946628,NMRLAG,2022-05-05,30.2368755,-81.7201343,6233 SUNDOWN DR,JACKSONVILLE,FL,32244
9181337854,NMRLAG,2022-05-05,30.2120295,-81.7147771,7665 ORTEGA BLUFF PKWY,JACKSONVILLE,FL,32244
3774229637,NMRLAG,2022-05-05,30.2660017,-81.698782,4667 ORTEGA BLVD,JACKSONVILLE,FL,32210
5531234135,NMRLAG,2022-05-05,30.2813075,-81.6984406,3751 ORTEGA BLVD,JACKSONVILLE,FL,32210
6554932240,NMRLAG,2022-05-05,30.2824796,-81.7181259,4411 SAN JUAN AVE,JACKSONVILLE,FL,32210
7117165577,NMRLAG,2022-05-05,30.279966,-81.6994195,3780 BETTES LN,JACKSONVILLE,FL,32210
8659060944,NMRLAG,2022-05-05,30.2680148,-81.7033228,4238 FAIRWAY DR,JACKSONVILLE,FL,32210
0144062823,NMRLAG,2022-05-05,30.2509251,-81.7301718,5164 SAGINAW AVE,JACKSONVILLE,FL,32210
0209907546,NMRLAG,2022-05-05,30.2509756,-81.6951317,4337 DEMEDICI AVE,JACKSONVILLE,FL,32210
2149086708,NMRLAG,2022-05-05,30.2502248,-81.6930742,4221 DAVINCI AVE,JACKSONVILLE,FL,32210
4719313188,NMRLAG,2022-05-05,30.2652888,-81.7419187,4112 RENDALE DR,JACKSONVILLE,FL,32210
5255751040,NMRLAG,2022-05-05,30.251381,-81.7309543,5148 SEABOARD AV,JACKSONVILLE,FL,32210
7873814385,NMRLAG,2022-05-05,30.2495728,-81.7003918,4567 SUSSEX AVE,JACKSONVILLE,FL,32210
9200522267,NMRLAG,2022-05-05,30.249205,-81.7145204,5165 SANIBEL DR,JACKSONVILLE,FL,32210
1101639004,NMRLAG,2022-05-05,30.236879,-81.7397324,6226 WESCONNETT BLVD,JACKSONVILLE,FL,32244
5107481696,NMRLAG,2022-05-05,30.245543,-81.7318801,5731 FISHING PEN CREEK CT APT 2,JACKSONVILLE,FL,32244
5451167744,NMRLAG,2022-05-05,30.2072316,-81.7207731,5413 BRISTOL BAY CT,JACKSONVILLE,FL,32244
5907935285,NMRLAG,2022-05-05,30.2125322,-81.7092817,7432 WARNER DR,JACKSONVILLE,FL,32244
6580080029,NMRLAG,2022-05-05,30.245543,-81.7318801,5731 FISHING PEN CREEK CT APT 3,JACKSONVILLE,FL,32244
6760328392,NMRLAG,2022-05-05,30.2219912,-81.7227993,5433 LAFAYETTE PARK DR N,JACKSONVILLE,FL,32244
8306421712,NMRLAG,2022-05-05,30.2159268,-81.7049181,7410 PALM HILLS DR,JACKSONVILLE,FL,32244
9552070850,NMRLAG,2022-05-05,30.2439792,-81.7132982,5074 HAVENWOOD OAKS TER,JACKSONVILLE,FL,32244
1993074792,NMRLAG,2022-05-05,30.27042,-81.7105813,2716 ALGONQUIN AVE,JACKSONVILLE,FL,32210
3628406651,NMRLAG,2022-05-05,30.2806167,-81.7011476,3728 MCGIRTS BV,JACKSONVILLE,FL,32210
